BP.F.05	BP.F.04	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.05 DEPENDS
BP.F.05	HYP.74	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.05 SOURCE (the fold route)
BP.F.06	BP.F.01	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.06 DEPENDS
BP.F.06	EFF.JD0.22	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.06 SOURCE (BOX-5)
BP.F.07	EFF.GRTJC.89	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.07 SOURCE (W-9 (i)/(ii), byte-verbatim unit)
BP.F.07	EFF.GRTJC.90	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.07 SOURCE (proofs unit; kind inversion disclosed)
BP.F.08	BP.F.07	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.08 DEPENDS
BP.F.08	EFF.GRTJC.89	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.08 SOURCE (clause (iii))
BP.F.09	BP.F.07	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.09 DEPENDS
BP.F.09	BP.F.08	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.09 DEPENDS
BP.F.09	EFF.GRTJC.89	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.09 SOURCE (clause (i))
BP.F.09	EFF.GRTJC.90	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.09 SOURCE (associativity reading)
BP.F.10	BP.F.07	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.10 DEPENDS
BP.F.10	BP.F.08	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.10 DEPENDS
BP.F.10	BP.F.09	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.10 DEPENDS
BP.F.10	EFF.GRTJC.89	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.10 SOURCE (dim = E)
BP.F.10	EFF.GRTJC.91	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.10 SOURCE (JC-F1 power basis)
BP.F.11	BP.F.07	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.11 DEPENDS (consumer-facing laws)
BP.F.11	BP.F.08	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.11 DEPENDS (consumer-facing laws)
BP.F.11	BP.F.09	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.11 DEPENDS (consumer-facing laws)
BP.F.11	BP.F.10	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.11 DEPENDS (consumer-facing laws)
BP.F.11	HYP.148	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.11 SOURCE (ledger strength)
BP.F.11	EFF.GRTJC.89	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.11 SOURCE (four-supply table; (iv) not consumed)
BP.F.12	HYP.139	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.12 SOURCE (ledger strength)
BP.F.12	EFF.GRTJC.69	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.12 SOURCE ((IN-3) transport shape)
BP.F.13	BP.F.08	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.13 DEPENDS
BP.F.13	EFF.GRTJC.89	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.13 SOURCE (count reading)
BP.F.13	BP.H.87	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.13 interface citation (carry cancellation replaces type-preservation)
BP.F.13	BP.H.61	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.13 interface citation (fibre count replaces type-preservation)
BP.F.14	EFF.SIGMALAW.05	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.14 SOURCE ((Sigma-LEDGER) as structure)
BP.F.15	BP.F.14	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.15 DEPENDS
BP.F.15	EFF.SIGMALAW.08	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.15 SOURCE (SL-C1, E10 #5 derivation)
BP.F.16	EFF.SIGMALAW.09	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.16 SOURCE (SL-C2 economy)
BP.F.17	BP.F.14	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 DEPENDS
BP.F.17	EFF.SIGMALAW.05	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 SOURCE (SL-1)
BP.F.17	EFF.SIGMALAW.06	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 SOURCE (SL-L2 instance content)
BP.F.17	EFF.SIGMALAW.07	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 SOURCE ((EC-q))
BP.F.17	EFF.SIGMALAW.04	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 SOURCE (SL-L1 gap clause)
BP.F.17	EFF.SIGMALAW.02	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 SOURCE (corrected-map headline)
BP.F.17	EFF.SIGMALAW.11	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 SOURCE (ACCEPTED 2/2)
BP.F.17	EFF.SIGMALAW.01	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 SOURCE (CERTIFIED)
BP.F.17	EFF.SIGMALAW.03	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 GC-13 placeholder [supplied-by: chapter C] (level carriers)
BP.F.17	BP.E.45	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 D-F3 (sigma-faces consume E ladderSigma)
BP.F.17	BP.E.46	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.17 D-F3 (degree conservation via E)
BP.F.18	EFF.SIGMALAW.02	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.18 SOURCE (xi formula + q=2 audit)
BP.F.18	EFF.SIGMALAW.03	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.18 SOURCE (characters as definitions)
BP.F.19	EFF.GRTJA.08	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.19 SOURCE (JA-RES verbatim scope)
BP.F.19	EFF.GRTJA.24	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.19 SOURCE (grade record)
BP.F.19	EFF.GRTW2.14	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.19 SOURCE (W2-L3 = (VD-1), the m=2 unconditional leg)
BP.F.20	EFF.GRTJA.07	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.20 SOURCE (JA-GRID-CORR, terminal C2-4)
BP.F.20	EFF.JD0.25	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.20 SOURCE (consumed at arc grade)
BP.F.21	BP.F.03	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.21 DEPENDS
BP.F.21	EFF.GRTW2.19	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.21 SOURCE ((xi,w) closed form)
BP.F.21	EFF.GRTW2.21	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.21 SOURCE (support-stabilizer non-uniqueness)
BP.F.21	EFF.GRTJA.11	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.21 SOURCE (orbit action)
BP.F.21	EFF.JD0.25	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.21 SOURCE (gauge-dictionary consumption row)
BP.F.22	EFF.GRTJB.86	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.22 SOURCE (frames + shear)
BP.F.22	EFF.GRTJB.89	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.22 SOURCE (JB-DEV (i))
BP.F.22	EFF.GRTJB.102	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.22 SOURCE (JB-VTX (b))
BP.F.22	EFF.GRTJB.172	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.22 SOURCE (E-3 abscissa-run correction)
BP.F.22	EFF.JD0.25	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.22 SOURCE (position-faces consumption row)
BP.F.23	EFF.WELDMASTER.25	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.23 SOURCE (WM-FENCE criterion, F-4 scoping)
BP.F.24	BP.F.07	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.24 DEPENDS (field shapes)
BP.F.24	BP.F.08	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.24 DEPENDS (field shapes)
BP.F.24	BP.F.21	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.24 DEPENDS (field shapes)
BP.F.24	BP.F.22	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.24 DEPENDS (field shapes)
BP.F.24	EFF.WELDMASTER.22	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.24 SOURCE (WELD-M-PKG, charge unit)
BP.F.24	EFF.WELDMASTER.03	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.24 SOURCE (superseded frozen form, not transcribed)
BP.F.24	EFF.GRTW2.29	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.24 GC-13 placeholder [supplied-by: chapter C] (M4 = W2-C3 fenced scope)
BP.F.25	EFF.WELDMASTER.23	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.25 SOURCE (torsor derivation)
BP.F.26	BP.F.07	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.26 DEPENDS (delta shadow shape)
BP.F.26	EFF.GRTJC.69	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.26 SOURCE ((DMULT) two tiers) [cite: FGMN Thm 4.2 -- gate-(b)]
BP.F.26	EFF.GRTJC.43	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.26 SOURCE ((IN-3) cite-scope home) [cite: FGMN Thm 4.2 -- gate-(b)]
BP.F.26	EFF.GRTJC.125	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.26 SOURCE (Annex #3 PDF-VERIFIED) [cite: FGMN Thm 4.2 -- gate-(b)]
BP.F.26	EFF.GRTJC.129	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.26 SOURCE (Annex #6 JC-RANKMULT) [cite: FGMN Thm 4.2 -- gate-(b)]
BP.F.27	BP.F.07	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.27 DEPENDS
BP.F.27	BP.F.14	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.27 DEPENDS
BP.F.27	BP.F.17	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.27 DEPENDS
BP.F.28	BP.F.04	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.28 DEPENDS
BP.F.28	BP.F.11	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.28 DEPENDS
BP.F.28	BP.F.12	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.28 DEPENDS
BP.F.28	HYP.74	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.28 SOURCE (JD0-BOX-2 at ledger strength)
BP.F.28	HYP.148	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.28 SOURCE (GENHN-BOX-2 at ledger strength)
BP.F.28	HYP.139	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.28 SOURCE (W-1 at ledger strength)
BP.F.28	HYP.126	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.28 SOURCE (AllO W/J at ledger strength)
BP.F.28	HYP.129	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.28 SOURCE (AllO J-D0 at ledger strength)
BP.F.29	BP.F.07	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.29 DEPENDS
BP.F.29	BP.F.08	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.29 DEPENDS
BP.F.29	BP.F.10	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.29 DEPENDS
BP.F.29	BP.F.13	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.29 DEPENDS
BP.F.30	BP.F.02	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 DEPENDS
BP.F.30	BP.F.06	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 DEPENDS
BP.F.30	BP.F.18	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 DEPENDS
BP.F.30	BP.F.22	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 DEPENDS
BP.F.30	BP.F.23	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 DEPENDS
BP.F.30	BP.F.25	proof-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 DEPENDS
BP.F.30	EFF.WELDMASTER.25	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 SOURCE (F5 witness)
BP.F.30	EFF.SIGMALAW.02	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 SOURCE (xi2 = theta2^-1 audit)
BP.F.30	EFF.JD0.22	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F NODE F.30 SOURCE (BOX-5 F2 census + NONCHAR failure mode)
EFF.LIFTCORNER.72	EFF.GRTW2.20	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F D-F1 adjudication: consumption census depends on the consumed unit; reverse edge re-classed provenance (SCC 3 broken)
EFF.LIFTCORNER.62	EFF.GRTW2.35	stmt-dep	F	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-F D-F2 adjudication: withdrawal record cites W2-OPEN-1's statement; reverse edge re-classed provenance (SCC 4 broken)
